Date,EUR_Close,INR close
2023-10-18,1.057305932044983,83.26429748535156
2023-10-19,1.053851842880249,83.26860046386719
2023-10-20,1.0586491823196411,83.12229919433594
2023-10-23,1.0589966773986816,83.15979766845703
2023-10-24,1.0669853687286377,83.02940368652344
2023-10-25,1.059535264968872,82.98780059814453
2023-10-26,1.056725025177002,83.1709976196289
2023-10-27,1.0564459562301636,83.28250122070312
2023-10-30,1.0562450885772705,83.41339874267578
2023-10-31,1.061503529548645,83.29650115966797
2023-11-01,1.0579099655151367,83.2771987915039
2023-11-02,1.05870521068573,85.19400024414062
2023-11-03,1.0619093179702759,83.24729919433594
2023-11-06,1.0732147693634033,83.15850067138672
2023-11-07,1.0721560716629028,83.2228012084961
2023-11-08,1.0696102380752563,83.23269653320312
2023-11-09,1.0710422992706299,83.21769714355469
2023-11-10,1.0667576789855957,83.31939697265625
2023-11-13,1.069015622138977,83.29889678955078
2023-11-14,1.0701825618743896,83.19760131835938
2023-11-15,1.0878314971923828,82.98159790039062
2023-11-16,1.0854581594467163,83.18620300292969
2023-11-17,1.0853756666183472,83.12030029296875
2023-11-20,1.090702772140503,83.29149627685547
2023-11-21,1.0945948362350464,83.32219696044922
2023-11-22,1.0918222665786743,83.345703125
2023-11-23,1.0890873670578003,83.54830169677734
2023-11-24,1.0906314849853516,83.34400177001953
2023-11-27,1.0940439701080322,83.31449890136719
2023-11-28,1.0958423614501953,83.364501953125
2023-11-29,1.100594401359558,83.41809844970703
2023-11-30,1.0973695516586304,83.3302993774414
2023-12-01,1.0892059803009033,83.35269927978516
2023-12-04,1.088814616203308,83.21859741210938
2023-12-05,1.0837758779525757,83.41709899902344
2023-12-06,1.0793657302856445,83.31590270996094
2023-12-07,1.076669692993164,83.28959655761719
2023-12-08,1.079214334487915,83.35489654541016
2023-12-11,1.0765769481658936,83.43009948730469
2023-12-12,1.076658010482788,83.34349822998047
2023-12-13,1.0798670053482056,83.39600372314453
2023-12-14,1.0886130332946777,83.2853012084961
2023-12-15,1.0993602275848389,83.29660034179688
2023-12-18,1.0895264148712158,83.04170227050781
2023-12-19,1.092382788658142,83.11119842529297
2023-12-20,1.0981045961380005,83.09159851074219
2023-12-21,1.0945708751678467,83.26719665527344
2023-12-22,1.100618600845337,83.13159942626953
2023-12-25,1.102657437324524,83.16500091552734
2023-12-26,1.1020255088806152,83.17230224609375
2023-12-27,1.1043012142181396,83.18280029296875
2023-12-28,1.110864281654358,83.26719665527344
2023-12-29,1.1068191528320312,82.302001953125
2024-01-01,1.1055831909179688,83.24859619140625
2024-01-02,1.1038745641708374,83.20259857177734
2024-01-03,1.0941756963729858,83.25700378417969
2024-01-04,1.0927767753601074,83.31809997558594
2024-01-05,1.0947387218475342,83.2406005859375
2024-01-08,1.0942236185073853,83.19110107421875
2024-01-09,1.095170259475708,83.05069732666016
2024-01-10,1.0932426452636719,83.131103515625
2024-01-11,1.0975141525268555,83.02559661865234
2024-01-12,1.0981649160385132,83.07610321044922
2024-01-15,1.0945708751678467,82.87210083007812
2024-01-16,1.0945708751678467,82.8593978881836
2024-01-17,1.087878942489624,83.08899688720703
2024-01-18,1.0885775089263916,83.17759704589844
2024-01-19,1.0879143476486206,83.16059875488281
2024-01-22,1.089229702949524,83.12470245361328
2024-01-23,1.088020920753479,83.09510040283203
2024-01-24,1.0857881307601929,83.22139739990234
2024-01-25,1.088174819946289,83.09760284423828
2024-01-26,1.0847046375274658,83.14610290527344
2024-01-29,1.0843517780303955,83.12129974365234
2024-01-30,1.0834470987319946,83.1530990600586
2024-01-31,1.08433997631073,83.10970306396484
2024-02-01,1.0803920030593872,83.05359649658203
2024-02-02,1.0874648094177246,82.92759704589844
2024-02-05,1.0780043601989746,82.99929809570312
2024-02-06,1.0741831064224243,83.10369873046875
2024-02-07,1.075719952583313,83.07060241699219
2024-02-08,1.077574610710144,83.01260375976562
2024-02-09,1.0777255296707153,82.98529815673828
2024-02-12,1.0798202753067017,83.0145034790039
2024-02-13,1.0772264003753662,82.99019622802734
2024-02-14,1.0708931684494019,83.07460021972656
2024-02-15,1.0732147693634033,83.04309844970703
